customer_id,reference_month,monthly_value,amount_paid,overdue_amount,overdue_days,late_payments,support_tickets,complaints,meetings_count,days_without_contact,account_manager_changes,nps,satisfaction_score,service_quality_score,projects_active,projects_completed,projects_delayed,delivery_on_time_pct,consultants_allocated,customer_status,churn
C01101,2024-11-01,8180.88,8180.88,0.0,0,0,4,5,5.0,49,1,65.0,6.2,6.7,2,2,3,75.4,10,Ativo,0
C01101,2024-12-01,11087.24,11087.24,0.0,0,0,12,1,5.0,32,1,91.0,9.4,10.0,6,6,2,72.3,4,Ativo,0
C01101,2025-01-01,21264.44,19204.31,1736.16,15,1,8,3,8.0,50,1,41.0,8.5,6.0,8,6,2,74.7,8,Ativo,0
C01101,2025-02-01,3987.54,3987.54,0.0,0,0,10,4,3.0,56,1,41.0,9.8,7.9,3,1,0,98.7,5,Ativo,0
C01101,2025-03-01,8631.3,8631.3,0.0,0,0,9,5,0.0,8,2,58.0,9.9,7.6,2,1,3,72.3,10,Ativo,0
C01101,2025-04-01,17020.59,17020.59,0.0,0,0,6,2,4.0,25,0,54.0,7.3,7.3,1,2,2,91.3,9,Ativo,0
C01101,2025-05-01,22791.02,22791.02,0.0,0,0,9,2,2.0,9,2,67.0,7.4,9.6,2,1,0,95.2,6,Ativo,0
C01101,2025-06-01,24407.28,24407.28,0.0,0,0,8,5,2.0,18,0,69.0,9.7,8.2,7,1,3,74.4,3,Ativo,0
C01101,2025-07-01,23762.27,23762.27,0.0,0,0,11,0,6.0,37,1,88.0,7.3,8.2,3,6,0,87.6,2,Ativo,0
C01101,2025-08-01,8450.65,8450.65,0.0,0,0,2,2,1.0,16,2,85.0,6.8,6.8,2,3,3,96.9,10,Ativo,0
C01101,2025-09-01,5552.18,5552.18,0.0,0,0,5,1,5.0,24,2,36.0,6.7,7.3,4,4,2,95.8,9,Ativo,0
C01101,2025-10-01,3282.11,3282.11,0.0,0,0,12,2,2.0,46,1,40.0,6.0,9.3,5,2,3,88.1,7,Ativo,0
C01101,2025-11-01,5923.32,5923.32,0.0,0,0,8,1,3.0,28,0,42.0,8.5,6.5,4,5,1,76.6,8,Ativo,0
C01101,2025-12-01,8640.89,8640.89,0.0,0,0,2,4,6.0,35,1,75.0,9.0,8.1,7,6,1,73.8,1,Ativo,0
C01102,2024-06-01,5789.41,3098.85,2349.81,60,1,11,1,0.0,35,0,93.0,8.7,10.0,7,5,3,77.9,1,Ativo,0
C01102,2024-07-01,5291.91,5291.91,0.0,0,0,11,3,0.0,20,0,44.0,6.4,8.8,7,4,2,97.3,8,Ativo,0
C01102,2024-08-01,20885.61,20885.61,0.0,0,0,4,0,7.0,21,1,35.0,5.5,6.8,8,0,1,99.2,6,Ativo,0
C01102,2024-09-01,24999.25,24999.25,0.0,0,0,3,4,0.0,30,2,52.0,5.8,9.8,1,5,0,83.2,10,Ativo,0
C01102,2024-10-01,24326.02,24326.02,0.0,0,0,6,2,1.0,34,2,73.0,6.6,7.0,1,6,1,87.8,5,Ativo,0
C01102,2024-11-01,13743.79,13743.79,0.0,0,0,8,4,0.0,37,0,53.0,9.5,7.4,8,0,3,80.0,3,Ativo,0
C01102,2024-12-01,3319.25,3319.25,0.0,0,0,12,3,6.0,54,1,83.0,9.7,9.2,8,4,3,73.1,2,Ativo,0
C01102,2025-01-01,11127.8,11127.8,0.0,0,0,5,3,2.0,24,1,38.0,8.2,9.8,4,4,2,81.7,4,Ativo,0
C01102,2025-02-01,19795.64,19795.64,0.0,0,0,3,4,7.0,38,1,54.0,9.7,9.6,4,6,2,88.5,5,Ativo,0
C01102,2025-03-01,9418.19,9418.19,0.0,0,0,12,3,5.0,38,0,30.0,8.9,7.8,1,1,0,78.4,4,Ativo,0
C01102,2025-04-01,6549.89,6549.89,0.0,0,0,10,1,8.0,25,0,76.0,7.5,7.0,8,4,3,74.5,2,Ativo,0
C01102,2025-05-01,14954.44,11196.29,1414.97,60,2,1,5,3.0,50,1,43.0,7.0,9.6,7,1,2,70.8,10,Ativo,0
C01102,2025-06-01,5523.31,5523.31,0.0,0,0,12,3,1.0,33,0,43.0,7.3,6.9,2,4,2,79.9,10,Ativo,0
C01102,2025-07-01,13360.99,7576.48,2602.66,15,2,8,1,3.0,59,2,84.0,9.0,6.0,8,3,2,96.6,9,Ativo,0
C01102,2025-08-01,20163.45,20163.45,0.0,0,0,9,1,7.0,53,2,84.0,5.7,7.5,6,5,3,99.4,1,Ativo,0
C01102,2025-09-01,3738.12,1677.15,1600.26,60,1,3,3,5.0,33,0,43.0,6.9,6.3,7,3,2,83.9,4,Ativo,0
C01102,2025-10-01,5258.73,5258.73,0.0,0,0,8,1,1.0,37,2,36.0,9.7,6.5,4,0,2,73.2,9,Ativo,0
C01102,2025-11-01,14840.69,14840.69,0.0,0,0,4,5,7.0,31,0,43.0,6.1,8.2,4,0,2,83.2,10,Ativo,0
C01102,2025-12-01,9858.38,7250.08,1839.36,60,1,9,0,6.0,20,0,48.0,7.8,7.1,3,1,0,98.2,1,Ativo,0
C01103,2024-05-01,22215.68,22215.68,0.0,0,0,3,1,6.0,28,2,36.0,7.7,8.3,8,4,0,83.7,10,Ativo,0
C01103,2024-06-01,4355.14,4355.14,0.0,0,0,10,4,1.0,39,0,66.0,7.2,7.6,8,1,1,91.4,2,Ativo,0
C01103,2024-07-01,15129.71,15129.71,0.0,0,0,9,5,2.0,32,0,90.0,6.5,6.8,6,3,1,96.7,10,Ativo,0
C01103,2024-08-01,13837.76,13837.76,0.0,0,0,11,1,3.0,14,2,35.0,7.4,9.6,6,1,2,70.2,2,Ativo,0
C01103,2024-09-01,8172.68,6651.76,767.8,30,2,1,0,2.0,39,0,95.0,9.6,7.3,1,4,3,70.1,8,Ativo,0
C01103,2024-10-01,23664.06,16264.81,1495.39,30,1,9,0,5.0,0,1,74.0,7.6,10.0,1,1,1,92.9,2,Ativo,0
C01103,2024-11-01,10484.82,8052.69,2186.97,45,1,2,3,5.0,28,1,75.0,8.4,6.2,5,3,2,93.1,4,Churn,1
C01104,2024-01-01,7157.29,7157.29,0.0,0,0,8,1,8.0,12,2,76.0,7.3,7.6,7,5,3,94.5,6,Ativo,0
C01104,2024-02-01,21165.37,21165.37,0.0,0,0,10,1,0.0,52,0,63.0,8.2,9.5,7,5,1,98.2,10,Ativo,0
C01104,2024-03-01,19298.57,19298.57,0.0,0,0,2,3,2.0,58,0,31.0,9.3,8.5,3,0,3,86.5,4,Ativo,0
C01104,2024-04-01,3062.36,1856.02,456.85,30,1,2,5,2.0,31,2,80.0,9.5,9.9,8,4,2,89.1,5,Ativo,0
C01104,2024-05-01,7204.65,7204.65,0.0,0,0,4,3,8.0,35,1,83.0,5.9,7.3,1,5,1,76.7,1,Ativo,0
C01104,2024-06-01,13073.49,13073.49,0.0,0,0,11,0,4.0,20,1,50.0,6.7,6.6,1,1,3,84.1,8,Ativo,0
C01104,2024-07-01,11199.56,8545.92,255.6,45,1,4,3,8.0,39,0,37.0,6.3,6.3,3,6,0,91.1,5,Ativo,0
C01104,2024-08-01,16351.57,16351.57,0.0,0,0,7,1,5.0,10,0,74.0,9.4,7.7,3,2,0,82.3,3,Ativo,0
C01104,2024-09-01,5191.24,5191.24,0.0,0,0,6,1,0.0,1,2,38.0,9.6,7.1,5,4,2,95.9,8,Ativo,0
C01104,2024-10-01,11540.68,11540.68,0.0,0,0,8,0,2.0,8,1,75.0,9.1,6.3,7,0,1,89.1,10,Ativo,0
C01104,2024-11-01,3355.71,3355.71,0.0,0,0,10,0,0.0,14,2,91.0,9.7,6.9,7,5,1,87.1,5,Ativo,0
C01104,2024-12-01,22061.85,22061.85,0.0,0,0,1,2,7.0,26,1,34.0,8.7,6.8,2,5,0,74.5,6,Ativo,0
C01104,2025-01-01,8595.56,8595.56,0.0,0,0,7,2,7.0,53,1,40.0,6.7,8.5,4,2,3,80.1,3,Ativo,0
C01104,2025-02-01,4877.72,4877.72,0.0,0,0,9,0,2.0,13,1,81.0,6.1,7.6,7,0,0,95.9,1,Ativo,0
C01104,2025-03-01,4147.13,4147.13,0.0,0,0,12,0,7.0,22,0,64.0,5.6,7.4,7,0,1,80.4,3,Ativo,0
C01104,2025-04-01,12774.14,12774.14,0.0,0,0,12,2,6.0,3,2,77.0,6.4,8.9,4,6,3,92.9,5,Ativo,0
C01104,2025-05-01,13531.86,13531.86,0.0,0,0,11,2,8.0,56,1,34.0,8.2,8.7,7,5,0,70.6,6,Ativo,0
C01104,2025-06-01,21882.88,21882.88,0.0,0,0,8,5,2.0,53,1,84.0,6.4,6.5,3,4,0,92.8,5,Ativo,0
C01104,2025-07-01,6936.24,6936.24,0.0,0,0,2,3,8.0,7,2,74.0,7.9,9.1,1,2,0,84.0,2,Ativo,0
C01104,2025-08-01,5690.17,5690.17,0.0,0,0,5,0,4.0,19,1,73.0,8.8,6.1,3,0,3,78.3,6,Ativo,0
C01104,2025-09-01,24662.07,24662.07,0.0,0,0,0,0,3.0,33,0,65.0,8.6,6.5,3,3,0,76.6,7,Ativo,0
C01104,2025-10-01,15950.12,13202.13,762.18,60,1,1,1,3.0,43,2,53.0,6.4,6.2,6,2,0,96.0,1,Ativo,0
C01104,2025-11-01,11655.79,11655.79,0.0,0,0,10,1,7.0,12,1,69.0,9.0,8.1,3,3,2,72.0,1,Ativo,0
C01104,2025-12-01,12200.58,12200.58,0.0,0,0,3,0,3.0,19,2,56.0,8.2,8.4,4,5,3,77.7,1,Ativo,0
C01105,2024-04-01,11371.28,11371.28,0.0,0,0,1,4,8.0,47,0,53.0,7.6,6.8,2,1,0,84.4,3,Ativo,0
C01105,2024-05-01,9173.81,9173.81,0.0,0,0,3,1,5.0,4,2,38.0,9.2,6.1,3,6,2,80.8,1,Ativo,0
C01105,2024-06-01,18137.41,13904.21,1745.3,60,1,2,2,8.0,22,0,48.0,9.6,7.1,1,4,1,83.2,9,Ativo,0
C01105,2024-07-01,9940.59,9940.59,0.0,0,0,4,4,7.0,18,0,38.0,6.7,7.4,1,5,1,83.9,3,Ativo,0
C01105,2024-08-01,5325.6,5325.6,0.0,0,0,9,5,5.0,34,1,32.0,8.9,9.1,2,2,3,87.5,3,Ativo,0
C01105,2024-09-01,11141.27,11141.27,0.0,0,0,4,1,4.0,48,0,64.0,7.5,7.8,6,0,2,78.1,9,Ativo,0
C01105,2024-10-01,22738.91,22738.91,0.0,0,0,11,5,2.0,3,2,65.0,9.2,6.8,1,1,3,83.6,8,Ativo,0
C01105,2024-11-01,20039.41,20039.41,0.0,0,0,1,3,2.0,42,2,74.0,5.9,7.1,7,3,3,82.1,2,Ativo,0
C01105,2024-12-01,17536.37,17536.37,0.0,0,0,11,3,4.0,16,0,53.0,8.8,7.2,5,0,2,73.3,10,Ativo,0
C01105,2025-01-01,12461.53,12461.53,0.0,0,0,3,0,4.0,10,1,42.0,7.7,8.8,1,2,1,96.7,7,Churn,1
C01106,2024-07-01,21763.95,21763.95,0.0,0,0,3,3,6.0,50,2,68.0,6.1,6.9,6,0,3,93.5,8,Ativo,0
C01106,2024-08-01,14183.67,14183.67,0.0,0,0,1,4,5.0,27,0,85.0,7.9,8.3,5,6,0,79.4,10,Ativo,0
C01106,2024-09-01,19316.94,19316.94,0.0,0,0,3,3,7.0,30,1,53.0,7.9,8.4,6,3,0,80.9,7,Ativo,0
C01106,2024-10-01,21232.23,15621.34,193.91,30,1,9,2,4.0,30,2,46.0,7.3,6.1,4,4,0,92.2,3,Ativo,0
C01106,2024-11-01,9817.58,9817.58,0.0,0,0,0,1,8.0,13,2,68.0,9.5,7.2,5,6,0,88.4,7,Ativo,0
C01106,2024-12-01,23331.56,23331.56,0.0,0,0,4,2,8.0,54,0,47.0,7.2,7.7,7,4,0,86.5,9,Ativo,0
C01106,2025-01-01,9639.12,5099.8,2643.13,15,1,6,3,2.0,54,0,58.0,7.3,8.5,1,2,0,87.6,8,Ativo,0
C01106,2025-02-01,24343.92,24343.92,0.0,0,0,9,4,8.0,28,2,86.0,8.3,8.6,4,3,0,86.2,6,Ativo,0
C01106,2025-03-01,9582.11,9582.11,0.0,0,0,2,0,4.0,37,0,35.0,9.0,7.3,3,5,3,82.7,6,Ativo,0
C01106,2025-04-01,9364.54,9364.54,0.0,0,0,8,5,6.0,27,0,90.0,6.4,9.2,3,3,0,91.0,9,Ativo,0
C01106,2025-05-01,19292.81,19292.81,0.0,0,0,9,2,4.0,55,2,33.0,8.4,6.3,4,0,2,80.9,2,Ativo,0
C01106,2025-06-01,16119.48,16119.48,0.0,0,0,12,4,7.0,36,1,67.0,7.3,9.2,7,5,1,87.5,5,Ativo,0
C01106,2025-07-01,13230.02,13230.02,0.0,0,0,7,0,0.0,24,1,83.0,6.0,8.5,7,5,1,74.3,5,Ativo,0
C01106,2025-08-01,13035.22,13035.22,0.0,0,0,1,5,0.0,59,0,35.0,6.0,6.8,4,0,2,78.4,8,Ativo,0
C01106,2025-09-01,9764.68,9764.68,0.0,0,0,9,2,4.0,12,1,59.0,9.1,9.4,3,4,3,93.3,9,Ativo,0
C01106,2025-10-01,22671.01,22671.01,0.0,0,0,0,1,1.0,34,0,58.0,8.2,8.0,2,5,0,80.8,9,Ativo,0
C01106,2025-11-01,21581.22,21581.22,0.0,0,0,10,5,1.0,41,1,57.0,6.9,6.5,6,3,2,79.0,8,Ativo,0
C01106,2025-12-01,12923.24,12923.24,0.0,0,0,9,2,6.0,54,0,33.0,7.8,8.3,8,0,3,85.5,4,Ativo,0
C01107,2024-07-01,7609.54,7609.54,0.0,0,0,0,0,4.0,28,2,62.0,9.1,6.0,4,4,0,88.3,3,Ativo,0
C01107,2024-08-01,3928.52,3928.52,0.0,0,0,1,2,4.0,21,0,49.0,7.1,8.8,8,1,1,70.2,8,Ativo,0
C01107,2024-09-01,5104.04,5104.04,0.0,0,0,7,0,2.0,56,2,73.0,7.4,7.7,1,3,0,97.7,8,Ativo,0
C01107,2024-10-01,13585.87,13585.87,0.0,0,0,7,4,5.0,39,1,42.0,5.9,7.7,2,0,0,89.8,10,Ativo,0
C01107,2024-11-01,8524.43,6081.25,1620.3,30,1,12,3,7.0,46,2,70.0,6.1,6.3,4,2,0,75.3,6,Ativo,0
C01107,2024-12-01,13039.46,13039.46,0.0,0,0,10,0,0.0,53,0,54.0,8.5,8.3,8,1,0,87.0,7,Ativo,0
C01107,2025-01-01,15491.0,15491.0,0.0,0,0,0,0,3.0,39,0,37.0,7.5,6.8,7,6,3,94.2,9,Ativo,0
C01107,2025-02-01,7309.39,5858.11,762.93,30,1,4,0,7.0,30,2,35.0,9.7,7.6,4,3,3,70.4,10,Ativo,0
C01107,2025-03-01,9712.13,9712.13,0.0,0,0,4,4,1.0,29,1,51.0,6.4,6.5,3,0,0,98.4,1,Ativo,0
C01107,2025-04-01,5814.99,5814.99,0.0,0,0,11,4,4.0,45,2,65.0,7.7,8.6,4,3,2,76.8,6,Ativo,0
C01107,2025-05-01,12609.6,12609.6,0.0,0,0,1,1,1.0,32,2,71.0,6.7,7.4,3,3,1,85.3,10,Ativo,0
C01107,2025-06-01,10436.55,10436.55,0.0,0,0,1,2,1.0,49,0,59.0,6.3,9.5,7,0,1,74.8,10,Ativo,0
C01107,2025-07-01,10847.72,10847.72,0.0,0,0,0,0,1.0,25,1,56.0,7.7,6.4,7,3,0,80.3,2,Ativo,0
C01107,2025-08-01,9035.15,9035.15,0.0,0,0,0,5,5.0,60,1,72.0,10.0,8.8,3,1,1,78.9,7,Ativo,0
C01107,2025-09-01,5978.48,5276.64,210.88,60,1,8,1,5.0,15,2,93.0,9.2,7.8,3,1,1,79.9,4,Ativo,0
C01107,2025-10-01,7321.1,7321.1,0.0,0,0,8,0,3.0,25,2,56.0,6.3,9.9,4,5,2,85.9,10,Ativo,0
C01107,2025-11-01,12145.7,8568.52,1971.96,15,1,3,2,0.0,33,0,38.0,6.2,7.5,7,6,2,83.7,5,Ativo,0
C01107,2025-12-01,5267.5,5267.5,0.0,0,0,4,3,3.0,34,0,32.0,7.5,9.3,4,3,2,74.8,6,Ativo,0
C01108,2024-04-01,13133.36,10734.52,652.65,45,2,3,0,0.0,38,0,90.0,8.3,7.5,6,4,2,90.1,5,Ativo,0
C01108,2024-05-01,24836.46,17512.07,1560.46,15,2,1,3,4.0,33,0,70.0,10.0,9.0,4,5,0,72.6,4,Ativo,0
C01108,2024-06-01,6716.32,6716.32,0.0,0,0,5,1,4.0,15,0,67.0,9.2,7.9,8,0,3,78.9,6,Ativo,0
C01108,2024-07-01,16080.36,14585.44,260.92,60,1,2,2,7.0,14,1,80.0,9.3,8.6,5,4,3,86.3,6,Ativo,0
C01108,2024-08-01,19710.17,19710.17,0.0,0,0,9,3,7.0,60,2,60.0,8.4,7.0,5,0,1,90.4,6,Ativo,0
C01108,2024-09-01,6308.21,6308.21,0.0,0,0,0,4,0.0,9,1,72.0,5.9,9.5,5,0,0,74.5,7,Ativo,0
C01108,2024-10-01,3606.95,1820.06,1232.41,45,1,1,2,7.0,60,0,52.0,9.1,6.5,8,4,2,85.7,7,Ativo,0
C01108,2024-11-01,17058.12,12082.02,1761.51,60,1,9,1,7.0,56,1,44.0,6.7,9.9,2,1,1,73.2,2,Ativo,0
C01108,2024-12-01,5989.96,3133.98,2773.01,30,2,6,5,7.0,38,0,62.0,9.2,7.5,7,3,0,79.3,3,Ativo,0
C01108,2025-01-01,11128.63,7422.63,2595.6,60,1,7,0,0.0,39,2,89.0,7.6,6.0,4,6,1,79.9,7,Ativo,0
C01108,2025-02-01,4092.37,4092.37,0.0,0,0,4,4,7.0,55,2,82.0,9.4,8.3,1,3,2,73.9,7,Ativo,0
C01108,2025-03-01,10351.59,10351.59,0.0,0,0,6,3,7.0,16,2,59.0,9.1,9.5,4,6,1,78.0,5,Ativo,0
C01108,2025-04-01,10968.49,6727.19,1737.3,15,1,11,1,7.0,45,2,44.0,8.5,8.1,5,3,0,81.1,10,Ativo,0
C01108,2025-05-01,12026.95,12026.95,0.0,0,0,8,3,4.0,13,2,59.0,9.0,6.3,4,6,2,87.0,1,Ativo,0
C01108,2025-06-01,21995.73,21995.73,0.0,0,0,1,0,3.0,56,0,51.0,8.8,9.8,7,4,2,85.4,2,Ativo,0
C01108,2025-07-01,20974.96,20974.96,0.0,0,0,5,1,1.0,6,0,85.0,5.8,7.1,8,2,1,86.3,6,Ativo,0
C01108,2025-08-01,5713.87,5713.87,0.0,0,0,0,5,7.0,22,0,87.0,8.1,7.6,5,6,1,77.7,9,Ativo,0
C01108,2025-09-01,19240.69,12311.66,2417.57,30,2,7,1,2.0,44,1,71.0,8.3,9.6,1,5,0,79.7,6,Ativo,0
C01108,2025-10-01,22576.43,22576.43,0.0,0,0,6,3,8.0,38,0,56.0,9.2,8.3,2,3,0,78.7,8,Ativo,0
C01108,2025-11-01,14352.06,14352.06,0.0,0,0,7,5,6.0,12,0,74.0,9.0,6.8,7,4,2,89.9,8,Ativo,0
C01108,2025-12-01,13056.11,13056.11,0.0,0,0,0,3,4.0,52,0,32.0,10.0,6.1,8,4,0,93.8,10,Ativo,0
C01109,2024-02-01,8921.22,7822.9,758.95,60,1,7,4,8.0,7,0,30.0,6.9,7.4,7,4,2,85.8,5,Ativo,0
C01109,2024-03-01,18653.88,18653.88,0.0,0,0,5,3,8.0,48,0,88.0,9.2,7.4,1,6,0,71.9,2,Ativo,0
C01109,2024-04-01,24279.23,23160.32,974.46,45,2,12,4,4.0,32,2,51.0,7.7,9.0,3,0,2,93.3,9,Ativo,0
C01109,2024-05-01,14383.68,14383.68,0.0,0,0,3,2,1.0,12,1,39.0,9.0,8.8,4,5,2,79.2,8,Ativo,0
C01109,2024-06-01,5759.43,5759.43,0.0,0,0,3,2,7.0,55,0,92.0,6.3,6.3,8,6,3,85.2,7,Ativo,0
C01109,2024-07-01,3535.93,3535.93,0.0,0,0,6,5,3.0,16,2,78.0,8.6,6.3,2,6,3,94.3,10,Ativo,0
C01109,2024-08-01,11915.21,11915.21,0.0,0,0,4,4,5.0,59,2,31.0,9.5,6.9,5,4,0,87.3,10,Ativo,0
C01109,2024-09-01,8456.98,8456.98,0.0,0,0,5,4,6.0,54,1,49.0,7.7,6.7,6,4,2,92.6,1,Ativo,0
C01109,2024-10-01,4073.78,4073.78,0.0,0,0,3,5,6.0,60,0,52.0,7.4,8.3,7,1,3,83.1,2,Ativo,0
C01109,2024-11-01,7238.09,7238.09,0.0,0,0,2,1,3.0,21,0,84.0,6.2,9.8,5,1,0,76.3,8,Ativo,0
C01109,2024-12-01,15728.39,12379.69,136.35,60,1,0,3,4.0,39,1,61.0,7.5,9.3,7,2,2,79.7,1,Ativo,0
C01109,2025-01-01,19408.5,19408.5,0.0,0,0,4,5,4.0,50,2,36.0,7.7,9.4,5,1,3,96.3,3,Ativo,0
C01109,2025-02-01,3903.45,3903.45,0.0,0,0,10,3,2.0,48,0,73.0,6.0,9.1,3,0,3,72.9,6,Ativo,0
C01109,2025-03-01,17574.31,17574.31,0.0,0,0,12,4,2.0,32,0,84.0,8.3,8.3,2,0,1,100.0,2,Ativo,0
C01109,2025-04-01,20724.73,20724.73,0.0,0,0,9,5,2.0,28,0,71.0,8.4,6.0,5,1,2,85.4,1,Ativo,0
C01109,2025-05-01,24469.82,24469.82,0.0,0,0,11,1,7.0,0,2,75.0,7.5,9.0,1,1,0,97.2,4,Ativo,0
C01109,2025-06-01,22445.7,18858.07,1317.03,15,1,4,1,3.0,21,2,35.0,7.1,8.2,5,1,1,99.3,1,Ativo,0
C01109,2025-07-01,13909.07,13909.07,0.0,0,0,5,0,7.0,49,0,34.0,6.3,6.5,5,3,2,89.5,3,Ativo,0
C01109,2025-08-01,24645.57,24645.57,0.0,0,0,12,1,0.0,1,2,33.0,9.8,6.2,3,5,3,72.3,1,Ativo,0
C01109,2025-09-01,18193.0,18193.0,0.0,0,0,10,3,5.0,45,2,92.0,8.0,6.5,6,6,2,71.8,8,Ativo,0
C01109,2025-10-01,15239.94,15239.94,0.0,0,0,10,2,1.0,46,2,43.0,9.0,7.9,4,4,1,86.3,9,Ativo,0
C01109,2025-11-01,19993.52,19993.52,0.0,0,0,6,1,1.0,31,1,32.0,5.8,8.0,4,5,0,73.6,5,Ativo,0
C01109,2025-12-01,22617.58,22617.58,0.0,0,0,6,4,3.0,34,0,74.0,9.3,7.6,8,1,1,73.8,4,Ativo,0
C01110,2024-04-01,24927.15,24927.15,0.0,0,0,0,2,4.0,28,2,69.0,6.7,8.0,8,1,3,71.7,6,Ativo,0
C01110,2024-05-01,16795.91,13247.7,1932.32,45,1,3,5,4.0,8,0,91.0,7.8,9.6,5,1,2,77.3,1,Ativo,0
C01110,2024-06-01,3437.37,3437.37,0.0,0,0,2,0,4.0,52,1,45.0,6.8,9.4,2,4,2,91.3,10,Ativo,0
C01110,2024-07-01,18041.49,11482.9,2185.45,60,1,1,2,2.0,31,0,38.0,9.6,9.7,2,2,3,84.1,8,Ativo,0
C01110,2024-08-01,8387.86,8387.86,0.0,0,0,5,1,8.0,51,0,55.0,8.9,6.6,1,3,2,87.5,9,Ativo,0
C01110,2024-09-01,17889.17,17889.17,0.0,0,0,1,0,8.0,30,2,51.0,9.8,9.9,6,0,2,88.3,5,Ativo,0
C01110,2024-10-01,15490.63,15490.63,0.0,0,0,11,3,5.0,30,1,83.0,7.0,6.7,4,4,1,76.8,6,Ativo,0
C01110,2024-11-01,10125.65,10125.65,0.0,0,0,10,1,1.0,50,0,58.0,7.9,7.4,2,3,3,80.1,7,Ativo,0
C01110,2024-12-01,9667.91,9667.91,0.0,0,0,1,5,0.0,9,2,74.0,9.1,7.6,4,1,1,79.9,9,Ativo,0
C01110,2025-01-01,11266.79,11266.79,0.0,0,0,1,4,0.0,48,0,56.0,7.6,7.5,2,5,3,98.4,6,Ativo,0
C01110,2025-02-01,15280.27,10589.7,2244.07,15,1,5,3,6.0,27,1,48.0,6.1,7.0,6,1,0,78.4,9,Ativo,0
C01110,2025-03-01,14302.41,10187.57,2771.58,15,2,3,2,5.0,59,2,39.0,6.2,8.7,5,3,2,83.3,7,Ativo,0
C01110,2025-04-01,16984.04,16984.04,0.0,0,0,12,2,3.0,8,2,33.0,6.5,7.9,7,4,1,92.1,7,Ativo,0
C01110,2025-05-01,13450.43,11568.82,514.67,30,1,8,0,1.0,25,2,51.0,7.3,6.4,7,6,1,76.3,10,Ativo,0
C01110,2025-06-01,14250.95,14250.95,0.0,0,0,10,2,1.0,19,0,66.0,8.5,7.5,5,6,3,81.1,3,Ativo,0
C01110,2025-07-01,13838.19,13838.19,0.0,0,0,9,4,8.0,29,0,72.0,8.7,8.8,3,4,3,84.0,4,Ativo,0
C01110,2025-08-01,16980.43,16980.43,0.0,0,0,6,3,0.0,27,0,94.0,7.3,9.4,5,3,3,92.3,10,Ativo,0
C01110,2025-09-01,24142.56,17533.27,512.49,45,1,7,2,0.0,3,1,84.0,9.6,9.0,6,1,0,85.1,3,Ativo,0
C01110,2025-10-01,22381.61,22381.61,0.0,0,0,5,3,8.0,56,2,81.0,6.9,6.5,4,1,1,79.3,1,Ativo,0
C01110,2025-11-01,13743.33,8550.8,1736.1,30,1,7,3,0.0,55,1,30.0,7.4,8.5,1,5,2,93.7,7,Ativo,0
C01110,2025-12-01,9994.14,9994.14,0.0,0,0,1,1,1.0,50,0,63.0,5.6,6.5,4,6,0,75.0,3,Ativo,0
C01111,2024-02-01,9914.78,9914.78,0.0,0,0,6,4,8.0,25,2,47.0,5.9,7.1,6,5,0,71.4,8,Ativo,0
C01111,2024-03-01,14990.84,14990.84,0.0,0,0,0,2,1.0,15,0,71.0,7.6,8.5,8,0,2,80.4,6,Ativo,0
C01111,2024-04-01,12725.88,12725.88,0.0,0,0,6,3,4.0,15,2,46.0,9.0,9.2,5,2,3,84.8,7,Ativo,0
C01111,2024-05-01,13330.21,13330.21,0.0,0,0,4,0,7.0,5,0,86.0,8.5,9.7,8,0,1,73.1,8,Ativo,0
C01111,2024-06-01,11799.21,11799.21,0.0,0,0,4,1,0.0,16,1,59.0,7.1,6.2,8,0,1,76.8,4,Ativo,0
C01111,2024-07-01,3260.3,3260.3,0.0,0,0,0,5,2.0,28,1,86.0,5.8,6.1,8,5,1,94.2,8,Ativo,0
C01111,2024-08-01,3449.75,2033.16,1300.3,30,1,12,1,5.0,15,1,47.0,7.5,8.2,6,1,2,77.8,1,Ativo,0
C01111,2024-09-01,16859.81,16859.81,0.0,0,0,3,4,2.0,25,0,36.0,7.7,8.6,7,5,3,98.7,9,Ativo,0
C01111,2024-10-01,12373.61,12373.61,0.0,0,0,1,3,5.0,43,0,59.0,7.3,7.6,8,5,3,87.4,1,Ativo,0
C01111,2024-11-01,24929.9,24929.9,0.0,0,0,3,3,8.0,1,2,30.0,5.7,9.8,2,4,0,76.5,9,Ativo,0
C01111,2024-12-01,18665.65,18665.65,0.0,0,0,8,2,6.0,43,2,83.0,6.3,8.0,5,5,2,87.2,8,Ativo,0
C01111,2025-01-01,8735.23,8735.23,0.0,0,0,4,2,6.0,49,0,56.0,6.3,7.7,5,0,3,76.9,1,Ativo,0
C01111,2025-02-01,16585.59,16585.59,0.0,0,0,4,5,6.0,34,2,84.0,8.8,9.6,8,4,2,89.3,10,Ativo,0
C01111,2025-03-01,21295.22,21295.22,0.0,0,0,11,4,4.0,40,0,83.0,9.2,8.5,3,3,0,71.8,8,Ativo,0
C01111,2025-04-01,18747.74,18747.74,0.0,0,0,10,3,3.0,31,0,59.0,8.5,8.9,5,4,2,89.4,10,Ativo,0
C01111,2025-05-01,10431.4,10431.4,0.0,0,0,4,1,4.0,31,1,79.0,9.3,8.5,7,2,2,70.7,6,Ativo,0
C01111,2025-06-01,20578.86,20578.86,0.0,0,0,10,4,2.0,52,0,93.0,5.9,9.2,1,6,3,87.7,9,Ativo,0
